theta       Dist 
258.19       01922.75
259.19       01912.25
260.23       01908.00
261.20       01905.00
262.27       01903.50
263.28       01894.25
264.30       01893.25
265.33       01885.50
266.33       01877.50
267.34       01872.00
268.41       01864.50
269.41       01870.00
270.41       01864.50
271.41       01862.50
272.47       01867.75
273.48       01870.00
274.47       01863.50
275.48       01871.00
276.53       01877.75
277.52       01872.75
278.56       01879.00
279.58       01894.50
280.58       01887.25
281.61       01898.25
283.25       00000.00
283.64       01911.00
285.28       00000.00
286.30       00000.00
287.31       00000.00
288.34       00000.00
289.28       05814.50
289.36       00000.00
291.39       00000.00
292.41       00000.00
293.36       05814.50
293.42       00000.00
295.45       00000.00
296.47       00000.00
297.48       00000.00
298.50       00000.00
299.53       00000.00
299.86       02112.25
301.56       00000.00
301.91       02154.50
303.59       00000.00
303.92       02188.25
305.16       02217.75
306.14       02246.00
307.19       02272.00
308.20       02307.25
309.19       02329.00
310.22       02362.25
311.23       02395.75
312.27       02437.75
313.31       02464.50
314.30       02506.25
315.33       02484.50
316.38       02429.50
317.42       02411.25
318.41       02437.00
319.47       02447.25
320.47       02486.00
321.48       02545.25
322.44       02917.75
323.45       02978.25
324.48       03010.25
325.52       02977.75
326.53       02945.50
327.58       02901.25
328.62       02867.25
329.64       02825.00
330.67       02810.00
331.72       02769.25
332.73       02742.75
333.78       02720.75
334.78       02697.50
335.83       02676.50
336.86       02649.75
337.88       02629.25
338.91       02607.00
339.94       02587.50
341.02       02578.00
342.03       02560.50
343.06       02529.50
344.06       02522.25
345.11       02504.25
346.14       02487.50
347.19       02482.00
348.20       02477.25
349.20       02461.75
350.27       02447.00
351.28       02444.50
352.33       02439.75
353.23       02437.25
354.23       02423.00
355.27       02422.75
356.33       02409.25
357.34       02407.00
358.34       02406.00
359.53       02407.00
0.41       02406.50
1.42       02406.50
2.45       02404.50
3.48       02395.25
4.50       02406.50
5.48       02405.25
6.53       02408.75
7.58       02411.50
8.58       02421.25
9.58       02423.25
10.59       02435.25
11.64       02439.25
12.66       02442.50
13.69       02449.00
14.67       02453.00
15.70       02465.25
16.56       02483.00
17.58       02487.50
18.58       02504.50
19.58       02522.25
20.58       02531.25
21.61       02548.25
22.59       02580.50
23.61       02590.50
24.62       02595.50
25.66       02626.00
26.66       02649.00
27.64       02672.00
28.70       02682.50
29.70       02719.25
30.69       02744.75
31.69       02770.50
32.69       02814.00
33.75       02826.50
34.73       02869.75
35.73       02905.50
36.75       02946.75
37.73       02978.75
38.77       03008.50
39.78       03058.75
41.03       03073.25
42.03       03132.75
43.06       03097.50
44.11       03038.50
45.16       02981.25
46.19       02929.50
47.20       02875.50
48.22       02841.50
49.25       02792.50
50.28       02746.25
51.34       02701.00
52.36       02657.75
53.41       02618.50
54.42       02604.25
55.47       02566.50
56.48       02527.00
57.53       02502.00
58.55       02466.50
59.59       02443.25
60.62       02423.75
61.62       02391.00
62.69       02363.00
63.70       02343.50
64.75       02326.75
65.50       02309.00
66.53       02290.25
67.58       02273.00
68.58       02257.25
69.61       02241.00
70.59       02225.50
71.62       02202.00
72.64       02189.25
73.66       02182.75
74.70       02168.25
75.70       02157.50
76.73       02152.25
77.75       02148.50
78.75       02135.25
79.77       02133.25
80.81       02115.75
81.83       02109.25
82.84       02107.75
83.84       02098.50
84.84       02097.25
85.88       02096.75
86.88       02094.50
87.92       02093.50
88.88       02094.00
89.84       02085.50
90.89       02083.25
91.91       02084.25
92.89       02085.25
93.94       02086.75
94.92       02085.50
95.92       02086.50
96.92       02094.75
97.94       02089.25
98.95       02097.50
100.00       02100.25
101.00       02109.50
101.98       02119.75
103.03       02123.75
104.02       02136.50
105.05       02137.75
106.02       02167.25
107.02       02169.50
108.03       02182.75
109.08       02156.50
110.08       02059.00
111.12       01957.00
112.22       01866.25
113.41       01782.00
114.50       01714.75
115.53       01632.75
116.58       01573.00
117.67       01518.75
118.67       01465.00
119.75       01418.50
120.78       01366.50
121.83       01323.25
122.89       01288.75
123.95       01244.75
124.98       01213.00
126.03       01180.25
127.14       01154.25
128.16       01123.75
129.22       01100.00
130.23       01075.00
131.34       01048.50
132.42       01024.25
133.47       01006.50
134.41       00984.25
135.47       00968.25
136.48       00947.50
137.61       00931.25
138.62       00916.25
139.78       00900.00
140.78       00885.50
141.84       00872.75
142.92       00860.00
143.84       00845.75
144.91       00833.00
146.06       00823.00
147.09       00813.25
148.02       00802.75
149.12       00792.75
150.12       00785.00
151.28       00775.75
152.20       00766.25
153.28       00757.25
154.31       00751.25
155.28       00744.25
156.47       00736.25
157.53       00730.00
158.52       00725.00
159.47       00718.25
160.55       00712.75
161.55       00708.50
162.39       00703.50
163.39       00699.00
164.31       00695.00
165.50       00692.00
166.53       00688.00
167.44       00684.50
168.47       00681.00
169.50       00676.50
170.55       00675.25
171.62       00672.25
172.47       00671.50
173.47       00669.75
174.48       00668.75
175.67       00666.25
176.58       00665.50
177.64       00664.50
178.67       00663.75
179.62       00662.75
180.72       00661.75
181.64       00660.50
182.67       00662.25
183.59       00662.50
184.70       00663.50
185.64       00663.75
186.80       00665.75
187.77       00665.75
188.80       00666.75
189.86       00669.00
190.83       00671.00
191.84       00672.25
192.88       00674.75
193.83       00678.00
194.86       00681.25
195.77       00683.00
196.88       00686.25
197.84       00691.00
198.75       00694.75
199.86       00698.75
200.75       00702.50
201.86       00707.50
202.75       00711.50
203.75       00717.00
204.84       00723.00
205.75       00729.50
206.75       00736.25
207.73       00742.75
208.69       00748.25
210.02       00756.00
210.98       00764.75
211.97       00773.25
213.14       00781.25
214.06       00788.50
215.00       00801.50
216.05       00810.00
217.03       00819.00
218.09       00827.75
219.14       00840.25
220.12       00853.00
221.02       00867.50
222.08       00880.00
223.12       00892.50
224.09       00905.00
225.02       00920.50
226.09       00935.50
227.06       00952.75
228.02       00972.00
229.06       00990.00
230.08       01007.25
231.09       01025.25
232.00       01047.50
233.09       01069.25
233.95       01096.75
234.89       01120.25
235.98       01142.00
236.97       01172.00
237.95       01196.75
238.95       01233.75
239.86       01264.25
240.94       01300.75
241.88       01343.25
242.84       01379.75
243.89       01422.25
244.86       01470.75
245.84       01520.50
246.81       01573.50
247.83       01640.75
248.78       01704.75
249.81       01771.75
250.78       01854.25
251.77       01931.50
252.75       01955.25
253.80       01943.25
254.81       01935.00
255.84       01935.00
256.88       01933.50
257.88       01923.25
258.92       01912.50
259.94       01909.00
260.97       01905.75
261.95       01905.00
263.02       01896.00
264.05       01887.25
265.05       01886.75
266.08       01872.75
267.11       01870.50
268.09       01871.50
269.14       01870.00
270.14       01862.75
271.14       01869.50
272.17       01865.00
273.19       01870.50
274.23       01864.25
275.23       01870.50
276.28       01877.75
277.30       01879.00
278.31       01879.00
279.31       01879.25
280.31       01889.00
281.52       01899.50
282.50       01899.00
283.91       00000.00
284.56       01911.00
285.94       00000.00
286.95       00000.00
287.98       00000.00
289.00       00000.00
290.02       00000.00
291.03       00000.00
292.06       00000.00
293.08       00000.00
294.09       00000.00
295.12       00000.00
296.14       00000.00
297.16       00000.00
298.17       00000.00
299.20       00000.00
299.86       02110.75
301.23       00000.00
301.92       02151.00
303.28       00000.00
303.97       02188.00
305.16       02218.75
306.16       02244.50
307.20       02272.25
308.22       02306.50
309.22       02329.00
310.25       02361.75
311.28       02394.00
312.31       02427.50
313.33       02467.00
314.34       02507.50
315.41       02483.25
316.42       02444.00
317.45       02410.00
318.48       02436.75
319.53       02446.25
320.55       02484.00
321.59       02544.25
322.53       02917.25
323.55       02957.75
324.61       03009.75
325.62       02977.25
326.67       02946.25
327.70       02902.50
328.59       02868.50
329.62       02822.50
330.64       02810.00
331.66       02769.75
332.72       02727.75
333.75       02720.00
334.77       02683.75
335.78       02673.75
336.83       02636.75
337.84       02626.75
338.91       02595.75
339.91       02584.75
340.95       02580.00
341.95       02548.00
343.02       02529.50
344.02       02521.00
345.03       02506.25
346.08       02487.00
347.09       02480.75
348.16       02467.75
349.17       02452.25
350.20       02447.00
351.20       02442.50
352.22       02440.25
353.22       02437.00
354.25       02424.00
355.27       02423.00
356.28       02410.00
357.30       02410.00
358.33       02407.50
359.38       02406.00
0.39       02403.75
1.44       02404.50
2.45       02404.50
3.45       02394.00
4.50       02394.50
5.48       02405.25
6.52       02408.00
7.55       02410.50
8.56       02412.50
9.58       02422.75
10.64       02426.25
11.62       02439.00
12.66       02443.25
13.69       02447.00
14.69       02451.50
15.73       02467.50
16.80       02481.00
17.83       02487.25
18.84       02502.75
19.86       02522.00
20.88       02532.25
21.91       02561.00
22.95       02568.75
23.95       02587.50
25.00       02607.50
26.02       02630.25
27.02       02636.50
28.03       02673.75
29.09       02683.25
30.11       02720.00
31.11       02732.00
32.16       02773.75
33.16       02814.25
34.16       02828.25
35.19       02871.50
36.22       02902.50
37.27       02946.25
38.27       02979.00
39.28       03010.75
40.30       03059.25
41.19       03074.75
42.20       03129.75
43.23       03095.00
44.27       03037.50
45.28       02980.00
46.33       02927.00
47.34       02874.75
48.39       02839.25
49.41       02787.25
50.44       02743.50
51.48       02698.75
52.47       02655.75
53.53       02614.00
54.52       02601.25
55.58       02564.50
56.58       02524.25
57.62       02487.50
58.67       02464.25
59.66       02429.00
60.69       02407.75
61.75       02390.00
62.78       02360.75
63.77       02334.25
64.69       02324.50
65.72       02297.75
66.72       02288.25
67.75       02271.75
68.77       02242.75
69.78       02230.25
70.80       02215.50
71.84       02200.00
72.83       02186.00
73.86       02181.75
74.88       02168.75
75.89       02155.50
76.91       02151.00
77.94       02138.50
78.94       02133.50
79.98       02125.50
81.00       02114.50
81.98       02110.75
83.05       02108.00
84.02       02099.00
85.08       02096.50
86.08       02095.50
87.09       02093.50
88.09       02093.00
89.11       02091.50
90.12       02086.00
91.12       02084.00
92.17       02084.25
93.19       02084.50
94.19       02092.75
95.19       02093.50
96.22       02094.00
97.20       02086.75
98.25       02096.50
99.27       02099.25
100.28       02101.00
101.30       02112.75
102.30       02121.00
103.33       02132.75
104.31       02135.00
105.36       02138.00
106.34       02168.75
107.36       02179.00
108.34       02183.00
109.41       02136.00
110.44       02030.50
111.53       01913.00
112.78       01837.00
113.81       01754.50
114.92       01687.50
115.98       01614.75
117.03       01550.00
118.12       01500.00
119.14       01443.75
120.23       01406.25
121.28       01357.25
122.34       01316.25
123.39       01276.50
124.48       01235.75
125.47       01204.00
126.56       01173.00
127.64       01146.75
128.61       01121.50
129.73       01093.75
130.78       01069.00
131.81       01045.25
132.83       01024.25
133.95       01004.25
135.00       00982.50
136.02       00966.75
137.12       00945.00
137.88       00929.25
138.88       00912.50
139.94       00897.75
140.95       00884.00
142.00       00870.50
143.05       00857.50
144.14       00844.50
145.22       00832.00
146.19       00822.25
147.23       00812.75
148.36       00802.25
149.39       00794.50
150.31       00784.00
151.47       00774.50
152.41       00766.25
153.39       00757.25
154.50       00750.25
155.53       00743.00
156.56       00737.25
157.66       00730.00
158.59       00723.75
159.58       00718.25
160.70       00713.25
161.67       00709.75
162.62       00703.75
163.72       00699.00
164.67       00695.25
165.66       00691.50
166.78       00687.75
167.75       00684.25
168.86       00682.50
169.70       00680.50
170.77       00676.75
171.89       00673.75
172.81       00672.00
173.94       00671.00
174.88       00669.50
175.88       00668.50
176.81       00666.25
178.00       00665.50
178.94       00665.75
180.00       00664.75
181.02       00665.00
182.06       00665.00
182.97       00664.75
183.95       00665.50
184.94       00666.50
186.22       00667.25
187.27       00667.75
188.34       00669.50
189.39       00670.50
190.38       00671.75
191.34       00674.00
192.36       00676.25
193.41       00680.25
194.45       00681.75
195.52       00684.50
196.56       00688.00
197.52       00692.00
198.48       00695.50
199.48       00699.50
200.59       00704.00
201.50       00708.50
202.58       00712.75
203.55       00719.25
204.62       00722.50
205.64       00729.50
206.55       00735.00
207.56       00742.75
208.48       00749.25
209.50       00756.00
210.64       00762.50
211.59       00772.50
212.53       00780.00
213.64       00787.75
214.66       00797.00
215.61       00806.50
216.58       00817.75
217.53       00827.00
218.52       00838.25
219.52       00849.00
220.58       00862.50
221.58       00874.25
222.53       00889.00
223.53       00901.25
224.62       00916.25
225.55       00932.50
226.62       00947.50
227.56       00965.50
228.58       00983.75
229.53       01002.25
230.62       01018.75
231.52       01044.50
232.58       01064.25
233.50       01089.50
234.53       01113.00
235.48       01138.75
236.53       01164.00
237.44       01189.25
238.47       01221.75
239.47       01251.00
240.47       01290.50
241.45       01327.25
242.45       01366.00
243.41       01408.25
244.38       01451.50
245.36       01506.75
246.38       01550.50
247.38       01612.25
248.33       01678.50
249.31       01746.25
250.31       01814.25
251.33       01898.00
252.30       01957.00
253.33       01944.25
254.34       01928.00
255.38       01953.00
256.39       01933.50
257.52       01925.25
258.52       01913.50
259.55       01911.50
260.56       01906.75
261.56       01904.50
262.64       01895.00
263.64       01894.50
264.66       01884.75
265.70       01885.00
266.72       01877.75
267.77       01876.50
268.75       01864.50
269.78       01870.75
270.81       01864.75
271.86       01864.00
272.84       01863.50
273.88       01869.25
274.92       01877.25
275.92       01871.50
276.92       01878.25
277.97       01880.00
278.98       01892.75
280.02       01887.50
281.30       01900.00
282.33       01899.50
283.69       00000.00
284.42       01910.75
285.73       00000.00
286.75       00000.00
287.78       00000.00
288.80       00000.00
289.09       05814.50
290.84       00000.00
291.88       00000.00
292.89       00000.00
293.91       00000.00
294.94       00000.00
295.95       00000.00
296.98       00000.00
298.00       00000.00
299.03       00000.00
300.05       00000.00
300.89       02124.00
302.09       00000.00
302.92       02167.25
303.98       02196.00
304.78       02216.50
305.78       02242.75
306.78       02261.75
307.83       02295.00
308.83       02325.50
309.88       02346.25
310.84       02390.75
311.91       02424.25
312.89       02462.00
313.89       02498.75
314.95       02491.00
315.95       02456.50
317.02       02409.25
318.05       02436.00
319.05       02444.50
320.05       02468.50
321.06       02526.75
322.03       02897.00
323.06       02952.75
324.08       03012.50
325.09       02981.75
326.12       02951.00
327.16       02905.00
328.19       02873.00
329.22       02829.25
330.22       02814.75
331.23       02770.50
332.28       02745.50
333.31       02721.25
334.36       02700.25
335.39       02675.75
336.41       02652.75
337.45       02629.75
338.47       02596.75
339.47       02589.50
340.53       02581.00
341.53       02562.00
342.58       02543.00
343.61       02521.25
344.64       02503.25
345.66       02487.50
346.67       02484.25
347.70       02478.50
348.72       02451.50
349.75       02450.00
350.78       02443.25
351.83       02438.00
352.98       02437.00
354.02       02423.50
355.08       02411.00
356.11       02409.00
357.14       02407.00
358.14       02406.00
359.38       02406.50
0.20       02403.25
1.23       02403.75
2.27       02403.50
3.31       02404.25
4.31       02405.25
5.39       02407.00
6.41       02406.75
7.41       02408.00
8.47       02419.75
9.48       02425.50
10.48       02435.00
11.55       02439.50
12.56       02442.75
13.59       02446.50
14.62       02460.50
15.67       02467.75
16.69       02481.75
17.53       02488.00
18.52       02504.00
19.55       02521.00
20.56       02528.00
21.56       02548.00
22.59       02580.75
23.62       02589.00
24.64       02594.75
25.67       02626.00
26.67       02636.75
27.67       02657.50
28.73       02684.00
29.72       02719.75
30.75       02730.50
31.75       02769.00
32.78       02811.50
33.80       02825.75
34.81       02869.00
35.86       02882.50
36.84       02929.25
37.84       02976.50
38.86       03007.25
39.89       03041.25
40.84       03071.00
41.86       03126.75
42.86       03102.75
43.91       03066.25
44.94       02981.75
45.97       02928.25
47.00       02895.75
48.03       02846.50
49.05       02813.00
50.06       02745.75
51.09       02698.50
52.11       02671.25
53.17       02615.00
54.17       02600.75
55.17       02564.00
56.22       02541.50
57.23       02487.25
58.27       02478.00
59.28       02440.50
60.31       02410.25
61.36       02389.50
62.38       02359.75
63.38       02343.25
64.41       02323.00
65.41       02296.25
66.39       02291.50
67.41       02261.50
68.44       02245.25
69.48       02239.75
70.50       02216.75
71.53       02199.25
72.52       02185.75
73.56       02178.50
74.58       02165.75
75.58       02155.25
76.59       02149.00
77.64       02138.00
78.67       02134.00
79.64       02115.25
80.69       02114.00
81.72       02099.00
82.70       02098.75
83.70       02097.50
84.77       02095.00
85.78       02094.00
86.81       02092.00
87.80       02085.00
89.02       02084.25
90.00       02084.00
91.05       02081.50
92.11       02082.75
93.08       02083.50
94.11       02083.50
95.14       02085.75
96.16       02087.25
97.17       02087.25
98.22       02096.00
99.20       02098.75
100.22       02101.75
101.28       02110.75
102.27       02122.75
103.28       02121.50
104.30       02134.00
105.36       02138.00
106.34       02157.50
107.36       02169.00
108.39       02182.00
109.44       02136.50
110.47       02032.50
111.55       01933.00
112.62       01845.00
113.55       01770.75
114.61       01688.00
115.67       01623.00
116.67       01564.50
117.75       01506.50
118.83       01450.75
119.86       01406.75
120.86       01360.00
121.92       01321.25
123.02       01282.50
124.08       01243.25
125.08       01210.50
126.19       01175.50
127.20       01147.75
128.25       01123.00
129.25       01096.75
130.31       01068.50
131.44       01045.50
132.42       01023.75
133.55       01006.00
134.52       00983.50
135.53       00967.75
136.59       00947.00
137.56       00929.50
138.56       00914.50
139.72       00897.75
140.67       00885.75
141.67       00872.75
142.75       00858.50
143.83       00845.75
144.80       00833.00
145.91       00822.75
146.92       00813.00
147.89       00802.50
148.98       00795.75
150.11       00784.00
151.03       00775.75
152.00       00766.75
153.19       00757.25
154.25       00750.00
155.22       00743.75
156.20       00736.25
157.27       00730.00
158.38       00724.50
159.23       00718.25
160.27       00713.00
161.31       00708.50
162.38       00704.50
163.41       00699.50
164.47       00694.50
165.34       00691.50
166.48       00687.75
167.39       00685.25
168.58       00681.50
169.53       00679.75
170.64       00675.75
171.48       00673.75
172.52       00671.75
173.53       00670.00
174.55       00669.00
175.61       00667.25
176.59       00665.75
177.77       00665.25
178.73       00665.25
179.78       00664.75
180.67       00664.00
181.81       00662.25
182.84       00664.25
183.86       00664.25
184.80       00665.50
185.78       00666.00
187.03       00666.75
188.00       00668.50
189.08       00669.75
190.08       00671.00
190.97       00673.50
192.03       00676.50
193.00       00678.25
193.97       00681.00
195.12       00683.25
196.03       00685.50
197.02       00691.25
198.19       00693.25
199.00       00698.50
200.11       00702.25
201.22       00706.50
202.06       00711.25
203.20       00715.00
204.08       00721.50
205.06       00728.75
206.20       00732.00
207.12       00738.75
208.12       00746.25
209.25       00753.75
209.94       00761.50
210.94       00768.50
212.00       00777.75
212.95       00786.00
213.92       00795.50
215.00       00805.25
215.95       00813.75
216.92       00822.75
217.91       00833.25
218.88       00845.75
219.84       00858.50
220.86       00871.25
221.92       00883.25
222.89       00897.25
223.81       00911.75
224.80       00925.75
225.88       00943.50
226.83       00961.00
227.84       00980.00
228.78       00997.00
229.77       01012.50
230.80       01033.50
231.78       01056.50
232.73       01076.50
233.70       01102.50
234.72       01128.00
235.69       01154.75
236.70       01182.50
237.73       01211.25
238.64       01240.25
239.62       01277.00
240.64       01312.25
241.66       01352.50
242.62       01392.00
243.56       01438.75
244.58       01486.00
245.56       01540.75
246.52       01596.00
247.50       01656.25
248.50       01724.25
249.52       01793.50
250.47       01876.75
251.47       01957.00
252.47       01944.75
253.50       01933.50
254.48       01954.50
255.48       01934.75
256.83       01923.75
257.89       01914.25
258.92       01911.75
259.92       01906.50
260.92       01904.50
261.95       01896.50
263.02       01893.75
264.05       01885.75
265.05       01885.50
266.08       01878.50
267.11       01871.50
268.17       01865.25
269.17       01870.75
270.19       01869.75
271.22       01864.00
272.23       01871.00
273.28       01864.75
274.31       01870.75
275.36       01872.00
276.36       01872.50
277.41       01878.75
278.41       01879.25
279.45       01886.75
280.64       00000.00
281.45       01891.75
282.48       01900.50
283.47       01911.25
284.72       00000.00
285.56       01931.50
286.75       00000.00
287.78       00000.00
288.16       05814.50
289.81       00000.00
290.83       00000.00
291.86       00000.00
292.88       00000.00
293.89       00000.00
294.92       00000.00
295.94       00000.00
296.95       00000.00
297.97       00000.00
298.86       02097.50
300.02       00000.00
300.86       02137.00
301.89       02155.00
303.08       00000.00
303.94       02199.75
304.89       02227.50
305.88       02256.50
306.92       02279.50
307.91       02310.25
308.92       02334.50
309.94       02374.75
310.97       02396.75
311.98       02443.00
313.02       02469.25
314.00       02520.00
315.03       02481.25
316.08       02427.50
317.08       02427.00
318.09       02438.50
319.12       02461.50
320.17       02488.00
321.09       02850.25
322.11       02923.25
323.11       02962.50
324.14       03010.25
325.16       02974.75
326.20       02943.25
327.22       02897.50
328.27       02849.75
329.36       02822.25
330.38       02809.25
331.44       02765.75
332.45       02726.00
333.45       02716.50
334.48       02679.50
335.55       02654.25
336.55       02631.00
337.59       02611.00
338.61       02592.50
339.67       02584.00
340.70       02566.75
341.69       02545.75
342.73       02527.75
343.75       02507.50
344.78       02503.75
345.84       02486.25
346.84       02479.50
347.89       02453.75
348.92       02447.00
349.95       02447.00
350.95       02440.75
352.00       02439.50
353.16       02425.25
354.16       02424.75
355.23       02422.25
356.27       02406.50
357.28       02406.50
358.33       02404.75
359.17       02405.25
0.39       02404.50
1.42       02402.50
2.45       02406.75
3.44       02405.25
4.52       02404.75
5.53       02406.50
6.55       02410.25
7.58       02410.25
8.61       02421.50
9.62       02424.75
10.66       02436.75
11.72       02441.75
12.73       02444.75
13.77       02448.50
14.81       02466.00
15.83       02467.50
16.88       02485.00
17.50       02490.50
18.52       02519.75
19.52       02523.25
20.53       02532.50
21.53       02565.25
22.55       02582.75
23.56       02590.50
24.61       02611.25
25.58       02632.00
26.61       02652.00
27.61       02675.50
28.64       02713.75
29.64       02722.25
30.66       02748.00
31.66       02775.75
32.66       02815.50
33.67       02831.00
34.66       02874.00
35.67       02922.50
36.70       02949.75
37.70       02981.00
38.72       03013.00
39.73       03064.00
40.78       03077.50
41.77       03136.00
42.77       03098.00
43.81       03040.25
44.81       02982.75
45.86       02930.00
46.86       02895.50
47.89       02843.00
48.91       02793.25
49.95       02745.75
50.98       02679.00
52.00       02669.00
53.00       02614.50
54.05       02587.00
55.06       02547.25
56.09       02523.75
57.11       02484.50
58.11       02461.75
59.14       02429.25
60.17       02406.50
61.20       02387.50
62.22       02356.75
63.25       02327.25
64.25       02320.25
65.47       02293.00
66.52       02283.00
67.50       02259.50
68.56       02240.50
69.61       02226.75
70.61       02212.50
71.61       02188.75
72.67       02183.75
73.70       02170.75
74.73       02158.00
75.70       02151.25
76.80       02139.50
77.80       02134.25
78.83       02132.75
79.81       02113.75
80.86       02110.00
81.91       02110.75
82.91       02098.25
83.92       02094.50
84.98       02093.50
85.97       02091.75
87.02       02084.50
88.03       02084.75
88.92       02085.50
89.95       02076.50
90.92       02075.25
91.98       02075.25
92.98       02084.25
94.00       02083.00
95.00       02086.00
96.02       02093.00
97.05       02085.75
98.08       02096.00
99.05       02099.00
100.09       02099.25
101.09       02102.75
102.12       02118.75
103.11       02133.75
104.14       02134.75
105.12       02137.75
106.17       02159.50
107.19       02170.25
108.17       02183.00
109.20       02110.75
110.27       02016.50
111.33       01911.50
112.39       01834.25
113.39       01754.00
114.48       01678.00
115.53       01612.25
116.55       01549.75
117.58       01494.75
118.61       01443.25
119.69       01397.75
120.80       01353.00
121.81       01311.00
122.83       01272.75
123.89       01235.25
124.98       01203.00
125.94       01169.25
127.00       01141.00
128.03       01119.75
129.09       01090.75
130.14       01065.00
131.22       01044.25
132.23       01018.75
133.27       01000.00
134.30       00981.50
135.42       00962.00
136.42       00944.25
137.45       00925.75
138.53       00909.75
139.50       00895.25
140.55       00881.00
141.64       00869.25
142.66       00855.50
143.69       00841.75
144.75       00831.00
145.73       00819.00
146.78       00809.00
147.77       00800.00
148.94       00789.75
149.86       00783.50
150.92       00769.75
151.91       00763.75
152.95       00755.00
154.06       00747.00
155.14       00740.00
156.03       00733.75
157.05       00729.00
158.23       00721.25
159.22       00716.00
160.25       00710.50
161.25       00706.00
162.30       00701.00
163.33       00697.25
164.38       00693.00
165.50       00689.50
166.47       00685.50
167.50       00681.50
168.44       00680.50
169.48       00676.75
170.53       00673.75
171.48       00671.75
172.50       00670.25
173.53       00669.50
174.72       00666.25
175.56       00666.00
176.58       00664.75
177.78       00664.25
178.73       00663.75
179.73       00661.75
180.67       00661.50
181.86       00662.00
182.72       00663.75
183.80       00664.75
184.84       00663.50
185.78       00664.75
186.75       00665.25
187.73       00667.25
188.67       00669.25
189.72       00670.25
190.70       00672.25
191.64       00674.00
192.67       00677.00
193.69       00680.75
194.77       00682.25
195.78       00685.50
196.70       00689.50
197.80       00692.50
198.70       00695.50
199.75       00701.75
200.64       00705.25
201.70       00709.50
202.80       00714.00
203.80       00719.25
204.73       00726.00
205.70       00730.75
206.77       00738.25
207.73       00745.25
208.75       00750.75
209.73       00758.50
210.59       00767.00
211.70       00775.75
212.56       00784.25
213.67       00793.75
214.61       00802.00
215.59       00812.25
216.67       00820.75
217.55       00831.75
218.52       00842.50
219.52       00856.75
220.53       00869.75
221.48       00882.50
222.45       00895.00
223.55       00907.25
224.44       00923.75
225.53       00941.75
226.41       00959.00
227.41       00979.00
228.39       00996.25
229.39       01012.50
230.39       01031.00
231.39       01053.50
232.38       01079.25
233.56       01102.25
234.61       01127.50
235.55       01156.25
236.61       01179.75
237.61       01212.75
238.52       01244.00
239.53       01282.00
240.55       01316.75
241.52       01358.75
242.50       01397.75
243.48       01444.50
244.52       01492.75
245.50       01547.25
246.47       01603.50
247.44       01664.25
248.45       01734.00
249.45       01802.25
250.44       01878.75
251.44       01963.75
252.45       01945.50
253.44       01933.50
254.47       01944.25
255.48       01935.50
256.56       01929.25
257.64       01922.25
258.66       01910.25
259.69       01908.50
260.69       01905.75
261.75       01903.25
262.80       01893.50
263.81       01886.75
264.83       01885.00
265.84       01876.75
266.88       01876.75
267.91       01872.25
268.92       01869.25
269.92       01863.50
270.95       01862.50
271.98       01864.00
273.03       01870.75
274.03       01871.50
275.06       01870.75
276.08       01877.50
277.11       01884.75
278.11       01885.50
279.17       01893.75
280.14       01900.25
281.16       01897.25
282.14       01899.50
283.86       00000.00
284.88       00000.00
285.23       01923.50
286.91       00000.00
287.94       00000.00
288.83       05814.50
288.95       00000.00
290.98       00000.00
292.02       00000.00
293.03       00000.00
294.05       00000.00
295.08       00000.00
296.09       00000.00
297.11       00000.00
297.42       02095.25
299.16       00000.00
300.17       00000.00
300.48       02134.00
301.48       02154.25
303.23       00000.00
303.53       02190.00
304.50       02219.75
305.55       02257.00
306.59       02278.00
307.61       02308.25
308.59       02329.50
309.62       02372.75
310.64       02396.50
311.64       02429.25
312.67       02469.00
313.69       02493.50
314.70       02480.00
315.72       02440.25
316.73       02426.75
317.81       02439.75
318.81       02461.00
319.83       02500.75
320.75       02854.75
321.80       02925.25
322.78       02982.25
323.80       03009.00
324.84       02973.75
325.84       02926.75
326.89       02876.75
327.91       02847.50
329.23       02821.00
330.28       02807.50
331.30       02751.50
332.34       02725.25
333.39       02716.00
334.41       02682.00
335.45       02657.50
336.50       02634.00
337.56       02625.25
338.56       02589.75
339.61       02584.75
340.66       02564.25
341.69       02545.00
342.72       02529.25
343.75       02508.75
344.77       02503.75
345.83       02485.50
346.88       02481.75
347.89       02463.50
348.92       02451.25
349.98       02447.00
351.00       02442.75
352.05       02439.50
352.86       02436.75
353.88       02425.00
354.94       02421.75
355.97       02409.00
356.95       02407.50
358.02       02406.75
359.33       02405.75
0.05       02394.50
1.06       02403.50
2.11       02404.25
3.14       02404.75
4.16       02404.75
5.19       02407.00
6.20       02408.75
7.23       02411.50
8.23       02423.50
9.25       02423.00
10.30       02437.75
11.31       02441.25
12.34       02446.75
13.36       02448.75
14.36       02462.00
15.38       02479.25
16.41       02484.25
17.23       02489.50
18.23       02505.75
19.23       02524.75
20.22       02543.50
21.23       02564.00
22.28       02579.00
23.27       02589.75
24.30       02611.25
25.31       02631.25
26.30       02653.25
27.31       02676.25
28.31       02700.00
29.33       02722.75
30.38       02731.50
31.33       02774.75
32.38       02815.50
33.38       02842.50
34.38       02873.50
35.38       02906.00
36.41       02949.75
37.42       02975.50
38.44       03014.75
39.44       03062.00
40.62       03095.00
41.59       03133.25
42.66       03090.75
