theta       Dist 
316.81       02793.25
317.86       02346.00
318.78       02340.25
319.72       02327.50
320.62       02340.00
321.56       02346.25
322.39       02581.50
323.31       02543.50
324.27       02507.75
325.19       02470.00
326.12       02458.75
327.08       02428.00
327.97       02395.75
328.69       02377.25
329.61       02359.00
330.55       02340.25
331.47       02313.25
332.41       02296.25
333.31       02277.75
334.23       02270.00
335.12       02245.50
336.05       02220.25
336.95       02206.75
337.92       02199.50
338.83       02181.75
339.72       02177.25
340.67       02158.25
341.55       02153.50
342.48       02146.75
343.38       02135.75
344.31       02115.00
345.25       02109.75
346.17       02106.50
347.09       02095.25
347.98       02093.25
348.92       02085.75
349.83       02074.50
350.75       02073.50
351.64       02070.25
352.55       02067.00
353.38       02059.00
354.31       02048.75
355.23       02057.00
356.12       02039.75
357.06       02039.00
357.95       02040.50
359.19       02036.00
0.72       02040.00
1.64       02038.75
2.50       02039.75
3.45       02039.75
4.33       02048.00
5.27       02048.25
6.16       02056.25
7.06       02057.25
8.02       02059.00
8.91       02061.25
9.81       02071.00
10.73       02074.00
11.62       02084.50
12.52       02085.50
13.44       02095.25
14.33       02105.75
15.25       02110.50
16.19       02114.00
17.00       02116.50
17.89       02137.75
18.80       02149.25
19.70       02157.75
20.66       02160.25
21.55       02181.50
22.44       02197.25
23.38       02203.75
24.25       02218.50
25.16       02242.25
26.05       02258.25
26.97       02273.75
27.86       02293.50
28.75       02310.00
29.66       02328.50
30.56       02347.00
31.48       02375.25
32.38       02393.50
33.28       02421.50
34.17       02442.50
35.09       02465.50
35.97       02498.75
36.89       02527.00
37.78       02550.25
38.69       02603.25
39.59       02613.75
40.83       02630.50
41.75       02589.00
42.67       02543.75
43.59       02564.00
44.48       02584.50
45.44       02544.00
46.38       02490.50
47.30       02464.00
48.22       02427.25
49.14       02403.75
50.06       02361.75
50.98       02328.50
51.95       02298.00
52.84       02283.75
53.78       02255.00
54.70       02202.50
55.69       02093.50
56.59       02072.25
57.55       02055.75
58.45       02031.25
59.36       02006.25
60.31       01985.00
61.23       01970.50
62.17       01961.75
63.08       01933.25
64.02       01912.75
64.81       01908.50
65.73       01901.00
66.67       01878.75
67.55       01862.50
68.48       01856.00
69.41       01837.50
70.31       01834.25
71.23       01823.75
72.14       01812.00
73.06       01802.25
74.02       01794.25
74.91       01790.75
75.86       01775.50
76.75       01771.00
77.72       01768.25
78.62       01754.75
79.53       01752.50
80.42       01744.75
81.39       01736.25
82.30       01733.50
83.17       01734.50
84.09       01732.00
85.00       01724.75
85.97       01731.25
86.83       01723.75
87.80       01716.75
88.66       01717.50
89.53       01717.00
90.42       01715.50
91.38       01715.50
92.28       01716.25
93.20       01717.50
94.11       01718.25
95.00       01717.75
95.92       01723.50
96.84       01731.00
97.73       01732.00
98.67       01733.50
99.59       01735.50
100.50       01742.50
101.41       01744.25
102.14       02185.00
103.09       02046.50
104.02       02006.75
104.92       02085.50
105.80       02118.00
106.72       02098.25
107.67       02055.50
108.55       02136.50
109.47       02057.25
110.39       02121.75
111.28       02113.00
112.16       02213.75
113.44       02073.50
114.33       02168.50
115.28       02132.75
116.17       02228.25
117.09       02153.50
118.06       02134.50
118.98       02156.00
119.88       02227.25
120.78       02198.25
121.69       02325.00
122.59       02342.75
123.52       02362.00
124.42       02407.75
125.34       02427.00
126.27       02460.25
127.17       02503.75
128.09       02541.50
129.03       02542.75
129.95       02502.75
130.91       02461.00
131.83       02423.75
132.77       02375.25
133.69       02343.50
134.61       02394.25
135.53       02378.25
136.48       02341.75
137.28       02308.00
138.22       02276.00
139.12       02242.00
140.31       00000.00
141.09       01910.50
142.03       01899.00
142.91       01910.25
143.98       00000.00
144.69       02094.25
145.61       02068.50
146.56       02039.00
147.48       02023.25
148.36       02005.50
149.31       01981.75
150.25       01965.50
151.33       00000.00
152.25       00000.00
153.03       01833.75
154.09       00000.00
155.00       00000.00
155.83       01762.75
156.77       01772.00
157.66       01753.75
158.58       01762.75
159.50       01762.75
160.44       01762.75
161.22       01706.25
162.12       01706.25
163.41       01211.75
164.31       01205.75
165.23       01197.50
166.11       01190.75
167.11       01185.75
167.97       01183.50
168.88       01181.50
169.80       01175.75
170.69       01174.50
171.59       01170.50
172.55       01170.75
173.52       01164.75
174.34       01166.50
175.27       01166.75
176.23       01165.00
177.11       01164.75
177.98       01168.25
178.95       01165.50
179.86       01169.25
180.73       01171.75
181.62       01174.50
182.58       01180.25
183.52       01180.75
184.42       01186.50
185.39       01188.75
186.27       01190.00
187.23       01191.50
188.12       01194.75
189.08       01199.50
189.94       01202.50
190.83       01208.50
191.77       01217.75
192.70       01225.25
193.53       01244.00
194.48       01285.25
195.09       01688.25
196.00       01688.25
196.92       01688.25
197.83       01697.50
198.75       01706.25
200.00       00000.00
200.92       00000.00
201.47       01762.75
202.39       01762.75
203.30       01762.75
204.22       01762.75
205.12       01762.75
206.44       00000.00
207.36       00000.00
208.27       00000.00
209.02       01921.75
209.94       01933.00
210.86       01954.75
211.75       01980.50
212.69       01995.50
213.61       02012.75
214.52       02035.75
215.45       02051.75
216.36       02083.50
217.27       02106.25
218.20       02117.75
219.09       02151.50
220.03       02179.25
220.97       02201.25
221.86       02238.25
222.78       02258.50
223.72       02293.75
224.64       02327.25
225.55       02349.25
226.47       02394.25
227.38       02442.75
228.31       02468.75
229.22       02481.00
230.16       02481.75
231.08       02483.25
231.98       02484.25
232.73       02484.50
233.64       02485.75
234.58       02502.00
235.45       02500.00
236.38       02507.50
237.30       02510.00
238.20       02526.50
239.16       02540.50
240.06       02545.00
240.98       02548.25
241.91       02564.50
242.80       02582.75
243.70       02588.50
244.64       02591.50
245.58       02610.25
246.47       02616.50
247.38       02635.50
248.31       02652.75
249.20       02676.25
250.11       02695.00
251.06       02701.75
251.95       02723.50
252.86       02746.25
253.78       02783.50
254.72       02791.50
255.59       02814.00
256.52       02819.75
257.44       02815.00
258.33       02796.75
259.28       02791.50
260.17       02787.00
261.11       02770.75
262.03       02751.00
262.94       02764.75
263.84       02748.50
264.88       02203.00
265.80       02186.00
266.73       02193.75
267.64       02192.25
268.56       02182.00
269.50       02184.25
270.44       02169.75
271.31       02187.75
272.23       02182.25
273.19       02183.25
274.09       02192.75
274.98       02194.00
275.91       02185.00
276.83       02204.50
277.73       02197.50
278.67       02200.25
279.59       02203.25
280.66       02223.50
281.59       02218.25
282.50       02219.75
283.44       02242.00
284.34       02247.25
285.25       02246.50
286.17       02260.00
287.14       02273.75
288.05       02294.25
288.98       02295.25
289.89       02307.00
290.81       02321.25
291.73       02331.00
292.64       02343.50
293.55       02361.25
294.47       02378.00
295.41       02392.25
296.31       02407.75
297.27       02426.25
298.14       02447.75
299.09       02465.75
299.98       02497.50
300.91       02509.00
301.86       02544.25
302.73       02566.25
303.66       02587.50
304.55       02609.00
305.47       02634.00
306.39       02677.25
307.33       02699.50
308.20       02725.75
309.12       02768.50
310.05       02795.50
310.98       02845.75
311.88       02857.25
312.81       02924.00
313.72       02949.00
314.67       02880.00
315.56       02846.25
316.52       02812.25
317.50       02374.00
318.45       02340.50
319.36       02328.25
320.30       02330.75
321.22       02356.00
322.11       02393.25
323.02       02547.00
323.94       02508.75
324.88       02496.25
325.81       02460.75
326.73       02431.25
327.66       02408.25
328.58       02380.25
329.42       02369.00
330.31       02342.75
331.25       02324.50
332.20       02306.75
333.12       02279.50
334.03       02269.25
334.95       02244.50
335.86       02229.75
336.81       02208.00
337.73       02199.25
338.64       02184.75
339.55       02180.00
340.48       02159.50
341.39       02151.25
342.33       02148.25
343.23       02135.50
344.19       02116.00
345.11       02112.75
346.00       02107.25
346.94       02105.25
347.86       02094.00
348.77       02084.00
349.72       02082.75
350.59       02072.75
351.53       02071.00
352.45       02068.50
353.28       02058.00
354.19       02057.00
355.08       02050.25
356.00       02049.00
356.94       02040.00
357.81       02039.75
358.89       02047.25
359.81       02038.75
0.58       02040.25
1.52       02038.75
2.42       02047.00
3.31       02040.75
4.22       02047.75
5.12       02048.00
6.06       02056.25
6.98       02058.00
7.86       02060.00
8.78       02071.75
9.69       02072.75
10.62       02082.00
11.53       02084.75
12.42       02093.25
13.38       02096.50
14.23       02106.25
15.20       02109.25
16.08       02115.25
17.14       02135.25
18.08       02146.25
19.02       02149.50
19.91       02156.50
20.81       02159.25
21.72       02183.25
22.66       02196.75
23.55       02203.00
24.48       02228.50
25.39       02242.75
26.33       02248.50
27.25       02273.50
28.14       02292.50
29.03       02310.25
29.97       02329.50
30.91       02346.00
31.78       02375.00
32.70       02393.50
33.64       02420.00
34.52       02444.00
35.44       02465.00
36.38       02500.75
37.30       02513.25
38.17       02551.25
39.12       02590.00
40.03       02612.25
40.78       02631.00
41.73       02587.00
42.62       02545.75
43.55       02548.00
44.45       02584.75
45.41       02544.00
46.33       02490.75
47.25       02465.75
48.17       02438.00
49.09       02392.25
50.00       02372.25
50.91       02328.75
51.86       02297.75
52.78       02274.00
53.67       02256.00
54.61       02201.00
55.58       02093.75
56.50       02072.00
57.42       02054.75
58.36       02022.25
59.27       02005.50
60.17       01992.00
61.08       01970.00
62.03       01951.75
62.92       01933.25
63.88       01914.25
64.80       01906.75
65.67       01903.00
66.62       01878.25
67.53       01860.50
68.42       01854.75
69.36       01844.25
70.27       01835.50
71.17       01823.75
72.09       01813.75
73.05       01802.75
73.94       01794.75
74.86       01786.00
75.78       01776.00
76.70       01771.25
77.59       01763.25
78.55       01753.75
79.42       01747.00
80.39       01744.25
81.28       01742.00
82.19       01732.75
83.09       01733.75
84.00       01731.75
84.92       01731.00
85.84       01719.50
86.80       01724.00
87.72       01717.50
88.61       01717.25
89.72       01716.00
90.64       01717.00
91.55       01716.25
92.47       01717.50
93.39       01716.75
94.31       01718.50
95.23       01718.50
96.12       01729.75
97.05       01729.75
98.00       01732.00
98.88       01733.75
99.84       01735.50
100.70       01742.50
101.61       01744.75
102.44       02045.75
103.39       02032.75
104.28       01998.50
105.20       02119.00
106.11       02131.00
107.02       02085.50
107.97       02057.00
108.89       02110.75
109.83       02034.75
110.67       02132.00
111.61       02113.50
112.53       02212.00
113.55       02081.75
114.44       02168.25
115.38       02130.50
116.27       02227.25
117.17       02153.50
118.12       02136.25
119.05       02156.25
119.95       02227.75
120.86       02198.75
121.75       02324.00
122.69       02341.75
123.58       02374.50
124.50       02406.00
125.41       02427.00
126.34       02460.75
127.27       02504.25
128.14       02526.50
129.08       02525.75
130.02       02503.00
130.94       02459.75
131.86       02423.25
132.80       02374.00
133.72       02343.00
134.66       02394.25
135.56       02377.75
136.52       02340.25
137.27       02294.25
138.20       02275.75
139.11       02241.75
140.20       00000.00
141.06       01900.25
141.97       01898.50
142.89       01899.75
143.88       00000.00
144.64       02094.25
145.58       02070.75
146.52       02039.75
147.42       02029.00
148.33       02005.75
149.25       01984.50
150.16       01965.25
151.22       00000.00
152.14       00000.00
153.00       01844.00
153.98       00000.00
154.83       01762.75
155.77       01772.25
156.66       01762.75
157.55       01772.25
158.48       01762.75
159.39       01762.75
160.41       00000.00
161.33       00000.00
162.00       01706.00
163.25       01213.50
164.23       01203.75
165.12       01198.50
166.02       01191.00
166.89       01185.50
167.89       01184.00
168.80       01182.25
169.67       01179.00
170.64       01171.75
171.47       01171.00
172.36       01171.50
173.36       01169.50
174.25       01166.75
175.12       01167.00
176.09       01167.50
177.00       01165.00
177.83       01168.25
178.80       01168.00
179.67       01169.00
180.62       01174.50
181.52       01175.25
182.44       01181.50
183.33       01181.00
184.17       01187.50
185.47       01188.50
186.39       01190.00
187.34       01191.50
188.22       01197.75
189.20       01198.75
190.16       01203.25
190.98       01211.25
191.98       01218.00
192.91       01229.25
193.75       01262.50
194.69       01289.50
195.31       01679.50
196.23       01688.25
197.12       01688.75
198.08       01706.25
198.98       00000.00
199.89       00000.00
200.81       00000.00
201.73       01762.75
202.69       01753.25
203.58       01762.75
204.48       00000.00
205.42       01762.75
206.36       01762.75
207.25       00000.00
208.16       00000.00
209.08       00000.00
209.83       01933.75
210.72       01954.50
211.66       01971.00
212.53       01986.25
213.44       02012.50
214.38       02032.25
215.27       02042.75
216.22       02072.75
217.11       02098.00
218.02       02116.25
218.92       02149.00
219.86       02160.25
220.73       02199.00
221.64       02219.25
222.55       02257.75
223.47       02290.75
224.36       02316.50
225.31       02349.50
226.19       02391.25
227.11       02427.00
228.00       02465.00
228.94       02477.00
229.84       02477.75
230.77       02480.00
231.67       02487.25
232.59       02484.50
233.52       02498.25
234.39       02487.25
235.33       02500.75
236.25       02502.00
237.16       02506.75
238.08       02522.50
238.95       02530.00
239.92       02544.25
240.81       02546.25
241.73       02563.50
242.62       02580.50
243.56       02585.00
244.45       02606.25
245.39       02609.25
246.30       02614.75
247.19       02633.75
248.14       02636.00
249.05       02673.25
249.92       02697.50
250.88       02702.75
251.77       02708.75
252.69       02729.00
253.58       02750.00
254.48       02792.50
255.42       02814.25
256.33       02818.25
257.31       02816.00
258.25       02792.00
259.19       02787.75
260.11       02770.75
261.03       02770.00
261.94       02751.50
262.86       02751.50
263.80       02748.00
264.83       02201.50
265.75       02184.75
266.69       02193.00
267.61       02184.50
268.53       02181.25
269.44       02184.50
270.36       02169.25
271.28       02187.25
272.20       02181.75
273.11       02191.25
274.05       02184.50
274.95       02193.50
275.89       02184.00
276.80       02204.50
277.70       02197.75
278.64       02199.75
279.53       02203.00
280.62       02215.75
281.53       02218.75
282.45       02229.25
283.39       02240.50
284.28       02245.50
285.25       02248.25
286.12       02258.00
287.08       02272.50
287.98       02295.75
288.91       02293.25
289.84       02307.50
290.75       02313.25
291.67       02330.50
292.58       02344.00
293.52       02359.25
294.44       02387.00
295.36       02389.75
296.28       02396.75
297.22       02424.25
298.12       02460.25
299.03       02465.50
299.97       02484.50
300.88       02505.50
301.78       02527.75
302.73       02562.50
303.61       02586.50
304.53       02607.00
305.23       02615.50
306.17       02677.50
307.05       02697.50
307.98       02723.00
308.88       02749.25
309.80       02795.50
310.69       02841.50
311.62       02852.25
312.52       02901.75
313.42       02954.25
314.36       02901.75
315.28       02850.75
316.22       02817.75
317.22       02391.75
318.12       02333.50
319.08       02326.25
319.98       02326.00
320.88       02329.00
321.80       02375.50
322.66       02565.25
323.56       02541.25
324.52       02501.50
325.44       02467.00
326.34       02444.25
327.28       02421.75
328.20       02392.00
329.09       02373.00
330.02       02345.00
330.94       02326.75
331.83       02309.75
332.75       02291.50
333.70       02273.00
334.61       02249.25
335.52       02241.25
336.45       02216.25
337.34       02203.00
338.28       02194.25
339.22       02180.75
340.11       02157.25
341.05       02152.00
341.94       02149.00
342.84       02145.25
343.80       02117.00
344.72       02112.50
345.59       02107.75
346.50       02106.25
347.44       02093.25
348.38       02084.25
349.28       02083.50
350.22       02074.00
351.11       02071.00
352.05       02068.00
353.31       02059.00
354.23       02057.00
355.14       02048.50
356.09       02055.75
357.03       02038.75
357.95       02039.75
358.78       02040.75
359.69       02037.75
0.70       02046.50
1.62       02038.50
2.55       02038.75
3.52       02040.00
4.39       02040.75
5.36       02041.00
6.30       02055.50
7.17       02057.75
8.14       02060.00
9.06       02072.00
9.95       02071.75
10.89       02073.75
11.81       02085.00
12.73       02086.25
13.66       02097.25
14.56       02104.75
15.53       02111.25
16.44       02115.00
17.06       02117.75
17.95       02145.25
18.88       02151.50
19.78       02155.50
20.70       02167.00
21.61       02183.00
22.53       02198.00
23.44       02202.50
24.36       02218.00
25.28       02242.50
26.22       02248.50
27.11       02276.50
28.02       02293.00
28.89       02309.00
29.81       02328.50
30.72       02346.75
31.67       02373.50
32.56       02394.00
33.45       02420.50
34.41       02443.50
35.31       02466.00
36.19       02500.25
37.09       02525.50
38.00       02551.25
38.92       02589.75
39.83       02612.75
40.81       02630.50
41.73       02586.75
42.66       02544.75
43.59       02564.25
44.48       02585.75
45.41       02544.75
46.36       02490.75
47.25       02466.50
48.17       02438.50
49.14       02392.75
50.03       02361.25
51.00       02327.75
51.92       02297.75
52.81       02284.25
53.75       02255.50
54.70       02199.50
55.61       02093.25
56.53       02071.50
57.48       02040.25
58.42       02031.00
59.31       02006.25
60.25       01983.50
61.19       01975.75
62.08       01952.50
63.02       01932.50
63.92       01912.50
64.97       01906.75
65.84       01887.25
66.80       01877.50
67.72       01860.00
68.66       01854.25
69.55       01837.25
70.48       01826.50
71.44       01816.00
72.31       01812.00
73.25       01795.25
74.20       01793.25
75.11       01783.00
76.02       01772.25
76.95       01771.00
77.91       01756.75
78.80       01754.75
79.70       01753.75
80.67       01744.75
81.58       01741.50
82.47       01734.25
83.44       01731.75
84.31       01730.25
85.28       01723.00
86.17       01724.50
87.08       01718.25
88.02       01717.75
89.16       01716.25
90.08       01716.25
91.00       01716.25
91.92       01716.00
92.89       01716.00
93.81       01717.50
94.70       01718.00
95.62       01724.75
96.53       01724.75
97.48       01731.25
98.44       01731.50
99.36       01733.75
100.30       01735.25
101.17       01744.00
101.97       02184.00
102.95       02046.00
103.83       02010.75
104.80       02005.75
105.67       02133.25
106.59       02120.25
107.58       02060.25
108.47       02140.25
109.44       02074.00
110.36       02021.00
111.27       02131.00
112.16       02137.25
113.00       02154.00
113.91       02082.75
114.84       02151.50
115.77       02178.25
116.67       02200.00
117.58       02139.25
118.52       02199.75
119.45       02165.50
120.33       02211.25
121.25       02294.25
122.17       02350.00
123.06       02358.00
123.98       02389.00
124.91       02423.50
125.81       02430.75
126.75       02483.50
127.66       02507.75
128.56       02546.00
129.52       02505.75
130.44       02481.50
131.39       02428.25
132.28       02390.75
133.22       02358.75
134.14       02339.50
135.08       02392.50
136.02       02370.50
136.81       02326.00
137.72       02290.25
138.64       02259.50
139.70       00000.00
140.58       01910.50
141.53       01899.75
142.47       01899.50
143.36       01910.25
144.20       02090.25
145.17       02075.25
146.06       02057.25
147.00       02032.00
147.92       02011.50
148.86       01993.50
149.77       01979.00
150.75       00000.00
151.67       00000.00
152.59       00000.00
153.52       00000.00
154.44       00000.00
155.39       01771.75
156.27       01762.75
157.17       01762.75
158.09       01762.75
159.05       01744.00
159.92       01762.75
160.88       00000.00
161.92       01697.25
163.19       01221.25
164.08       01206.25
165.00       01197.75
165.94       01191.75
166.84       01188.00
167.77       01184.25
168.77       01182.50
169.67       01178.75
170.58       01172.50
171.47       01171.00
172.47       01170.75
173.34       01167.75
174.25       01166.75
175.19       01166.75
176.11       01169.75
177.08       01165.00
177.94       01165.75
178.83       01166.00
179.83       01169.50
180.67       01177.50
181.62       01175.75
182.52       01181.00
183.42       01184.00
184.44       01187.25
185.36       01188.50
186.23       01189.00
187.17       01192.25
188.05       01197.50
189.02       01199.25
189.88       01199.75
190.78       01208.00
191.75       01218.00
192.67       01226.00
193.53       01240.00
194.44       01287.25
194.95       00000.00
196.00       01688.25
196.91       01688.75
197.84       01688.25
198.77       01706.25
199.72       01697.25
200.47       00000.00
201.39       00000.00
202.45       01744.00
203.34       01762.75
204.27       01762.75
205.19       01762.75
206.00       00000.00
206.92       00000.00
207.84       00000.00
208.77       00000.00
209.70       01927.25
210.58       01953.75
211.47       01969.25
212.38       01987.25
213.31       02007.00
214.22       02033.50
215.16       02047.50
216.06       02072.25
216.97       02096.75
217.91       02114.25
218.81       02147.75
219.72       02160.50
220.62       02187.25
221.53       02217.00
222.42       02257.25
223.38       02281.00
224.27       02312.75
225.19       02345.75
226.08       02378.00
227.02       02422.25
227.89       02461.50
228.81       02468.50
229.73       02479.50
230.66       02480.00
231.56       02482.75
232.48       02482.75
233.41       02486.25
234.33       02499.50
235.23       02498.00
236.12       02503.75
237.05       02518.50
237.98       02523.75
238.91       02528.50
239.80       02547.00
240.72       02562.00
241.62       02566.25
242.55       02582.75
243.45       02588.50
244.39       02592.75
245.30       02611.75
246.20       02614.50
247.12       02634.00
248.05       02638.25
248.95       02676.25
249.88       02693.50
250.78       02700.75
251.69       02707.00
252.62       02745.75
253.53       02754.50
254.44       02792.00
255.38       02817.00
256.58       02822.50
257.48       02814.75
258.42       02796.75
259.34       02792.00
260.28       02786.50
261.20       02769.00
262.14       02753.00
263.08       02764.25
264.02       02748.75
265.08       02203.75
266.00       02187.50
266.89       02192.25
267.89       02183.25
268.78       02182.25
269.69       02183.00
270.64       02171.00
271.58       02190.25
272.47       02183.25
273.44       02183.75
274.36       02181.75
275.28       02193.75
276.19       02185.75
277.11       02202.75
278.06       02197.25
279.00       02200.25
279.92       02204.00
280.64       02224.00
281.58       02217.50
282.52       02239.50
283.41       02241.25
284.30       02247.50
285.27       02267.25
286.19       02267.25
287.09       02274.00
288.02       02307.50
288.94       02294.50
289.86       02308.00
290.73       02323.75
291.67       02331.00
292.61       02346.25
293.52       02348.50
294.41       02377.00
295.33       02390.75
296.25       02408.25
297.19       02426.00
298.09       02446.75
299.02       02462.50
299.92       02485.75
300.83       02508.75
301.73       02542.50
302.69       02563.50
303.59       02586.00
304.48       02608.75
305.28       02617.25
306.22       02675.75
307.11       02696.75
308.05       02708.25
308.95       02750.25
309.86       02795.00
310.75       02841.75
311.67       02855.50
312.59       02919.75
313.48       02952.00
314.44       02900.75
315.33       02850.75
316.25       02815.50
317.25       02377.25
318.17       02343.25
319.11       02329.75
320.03       02326.00
320.92       02342.75
321.83       02390.75
322.73       02547.25
323.64       02525.75
324.58       02497.75
325.50       02462.75
326.41       02442.75
327.36       02420.00
328.27       02381.50
329.42       02369.50
330.34       02343.00
331.28       02326.75
332.22       02306.25
333.12       02288.50
334.08       02268.75
335.00       02245.75
335.92       02219.50
336.84       02215.00
337.81       02199.50
338.72       02185.00
339.67       02178.00
340.58       02158.75
341.48       02153.50
342.42       02147.00
343.34       02120.00
344.31       02113.75
345.20       02110.50
346.17       02109.25
347.08       02096.50
348.02       02093.50
348.94       02085.50
349.88       02082.75
350.77       02071.50
351.70       02064.00
352.62       02063.25
353.53       02050.00
354.45       02057.50
355.41       02049.00
356.31       02048.50
357.27       02038.75
358.14       02038.75
358.84       02040.50
359.78       02036.25
0.02       02038.25
0.97       02038.75
1.84       02037.75
2.77       02038.75
3.73       02039.75
4.62       02039.25
5.56       02048.50
6.50       02057.75
7.39       02059.75
8.33       02060.25
9.23       02063.00
10.19       02073.00
11.09       02073.25
12.02       02084.50
12.91       02093.50
13.88       02096.25
14.80       02106.25
15.69       02110.25
16.62       02116.00
17.34       02133.50
18.25       02147.25
19.19       02154.50
20.11       02158.75
21.02       02179.00
21.94       02186.75
22.86       02196.50
23.77       02204.75
24.66       02220.00
25.56       02245.50
26.50       02269.25
27.42       02278.25
28.33       02297.25
29.23       02313.25
30.16       02331.00
31.08       02357.50
31.95       02374.50
32.91       02406.75
33.78       02427.00
34.72       02459.25
35.62       02481.75
36.53       02506.75
37.45       02542.00
38.34       02580.75
39.27       02603.50
40.17       02631.50
41.14       02611.75
42.09       02581.00
43.00       02542.75
43.91       02566.25
44.84       02566.75
45.77       02528.00
46.72       02484.75
47.59       02456.50
48.53       02407.50
49.48       02386.75
50.39       02343.25
51.34       02320.50
52.23       02287.50
53.17       02256.50
54.14       02227.75
55.06       02107.00
55.97       02075.25
56.92       02058.00
57.88       02031.75
58.80       02010.75
59.70       01992.75
60.62       01977.00
61.55       01955.00
62.48       01932.75
63.41       01915.25
64.34       01908.00
65.59       01902.50
66.52       01885.00
67.50       01861.25
68.42       01856.50
69.36       01844.75
70.27       01835.25
71.23       01824.00
72.17       01813.50
73.12       01802.75
74.06       01795.00
74.98       01791.25
75.94       01777.25
76.84       01770.50
77.77       01762.50
78.72       01753.50
79.66       01752.75
80.62       01743.50
81.56       01741.75
82.48       01733.50
83.39       01734.00
84.33       01732.00
85.28       01729.25
86.20       01720.00
87.12       01718.50
88.08       01717.50
88.78       01717.75
89.69       01716.75
90.62       01717.50
91.56       01717.00
92.50       01717.50
93.44       01716.75
94.33       01718.75
95.23       01718.50
96.17       01725.00
97.09       01724.25
98.00       01731.75
98.95       01734.00
99.86       01734.75
100.78       01742.50
101.72       01753.75
102.50       02055.50
103.48       02033.75
104.38       01997.50
105.30       02118.75
106.19       02131.25
107.12       02074.75
108.06       02058.50
108.98       02107.25
109.92       02043.25
110.81       02116.25
111.75       02114.00
112.67       02199.25
113.61       02080.75
114.52       02168.00
115.44       02131.50
116.36       02226.50
117.27       02153.00
118.19       02135.75
119.12       02161.50
120.02       02215.25
120.95       02201.50
121.84       02360.25
122.77       02344.50
123.69       02375.50
124.59       02405.50
125.52       02429.00
126.42       02465.00
127.33       02505.00
128.27       02543.75
129.20       02526.00
130.16       02484.75
131.08       02430.00
131.98       02407.50
132.94       02373.25
133.86       02340.00
134.75       02395.75
135.72       02373.00
136.73       02326.75
137.67       02279.00
138.59       02272.50
139.38       00000.00
140.55       01921.75
141.47       01899.50
142.39       01899.50
143.33       01910.25
144.20       02098.00
145.11       02075.00
146.08       02050.50
147.02       02033.00
147.92       02009.50
148.89       01985.50
149.78       01970.00
150.45       00000.00
151.38       00000.00
152.30       00000.00
153.22       00000.00
154.14       00000.00
155.42       01772.25
156.36       01762.75
157.28       01762.75
158.22       01762.75
159.14       01744.25
160.06       01762.75
161.02       01724.75
161.95       01697.25
163.22       01220.75
164.09       01206.00
165.06       01199.50
165.95       01191.50
166.89       01185.50
167.80       01184.00
168.77       01182.75
169.69       01178.25
170.66       01175.25
171.56       01171.00
172.47       01170.75
173.39       01170.75
174.33       01167.50
175.30       01166.25
176.20       01165.00
177.09       01167.25
178.08       01167.50
178.92       01166.00
179.88       01172.25
180.77       01175.00
181.70       01175.25
182.64       01181.00
183.55       01183.75
184.48       01187.25
185.34       01189.00
186.23       01189.75
187.22       01194.75
188.16       01194.50
189.06       01199.75
189.97       01201.75
190.88       01208.25
191.81       01217.75
192.69       01226.25
193.58       01239.75
194.47       01286.25
194.77       00000.00
196.11       01679.25
196.98       01706.25
197.94       01706.00
198.81       01697.25
199.75       01706.25
200.66       01715.50
201.22       00000.00
202.55       01744.25
203.41       01762.75
204.33       01762.75
204.92       00000.00
206.19       01762.75
206.77       00000.00
207.69       00000.00
208.61       00000.00
209.78       01934.75
210.64       01957.00
211.56       01970.00
212.48       01988.00
213.39       02010.50
214.30       02033.50
215.22       02050.00
216.14       02073.50
217.05       02098.50
217.97       02117.50
218.91       02149.50
219.80       02176.75
220.72       02190.75
221.62       02228.00
222.52       02256.50
223.42       02291.25
224.36       02325.50
225.27       02348.50
226.19       02391.75
227.11       02429.75
228.02       02457.50
228.92       02481.25
229.81       02480.75
230.77       02483.25
231.70       02472.50
232.84       02486.50
233.75       02487.50
234.69       02499.50
235.62       02501.00
236.55       02507.00
237.47       02524.75
238.36       02538.00
239.28       02541.25
240.25       02545.25
241.17       02550.50
242.06       02580.50
243.00       02582.75
243.94       02588.75
244.84       02604.00
245.78       02611.75
246.70       02629.50
247.66       02637.00
248.56       02672.25
249.48       02678.75
250.42       02697.75
251.36       02720.00
252.27       02726.00
253.20       02746.50
254.11       02785.00
255.02       02796.00
255.94       02818.75
256.80       02816.25
257.70       02815.50
258.62       02795.50
259.58       02790.75
260.47       02786.25
261.41       02766.25
262.36       02765.00
263.25       02748.50
264.20       02744.25
265.25       02211.25
266.19       02184.25
267.09       02193.75
268.02       02182.00
268.95       02181.50
269.86       02185.25
270.81       02189.25
271.72       02182.00
272.64       02184.75
273.55       02192.00
274.47       02183.25
275.42       02183.50
276.34       02196.50
277.25       02198.75
278.16       02199.25
279.11       02201.25
280.02       02213.50
280.89       02217.25
281.81       02217.50
282.70       02238.00
283.64       02242.25
284.55       02246.75
285.47       02259.25
286.41       02271.00
287.34       02274.25
288.23       02293.00
289.17       02296.25
290.06       02311.25
290.97       02323.00
291.92       02331.50
292.81       02333.75
293.75       02359.50
294.67       02389.25
295.59       02395.00
296.50       02419.25
297.44       02426.25
298.34       02448.75
299.27       02466.00
300.16       02499.00
301.09       02523.75
302.00       02546.00
302.91       02582.75
303.83       02590.75
304.75       02612.00
305.66       02650.75
